solution,mua,musp,n_int,f,phase,amplitude
1874,0.31000000000000005,1.0,1.4099999999999997,0.02,-0.015736160299354,0.1131309168138
1875,0.31000000000000005,1.0,1.4099999999999997,0.075,-0.057709400470519,0.10163205816122
1876,0.31000000000000005,1.0,1.4099999999999997,0.15,-0.10817750653952,0.078195110242024
1877,0.31000000000000005,1.0,1.4099999999999997,0.5,-0.2225980629503,0.027966487044374
1878,0.31000000000000005,1.0,1.4099999999999997,1.0,-0.26185147794388,0.01484309917609
1879,0.31000000000000005,1.0,1.4149999999999996,0.0,0.0,0.11414619131034
1880,0.31000000000000005,1.0,1.4149999999999996,0.02,-0.015736160299354,0.1131309168138
1881,0.31000000000000005,1.0,1.4149999999999996,0.075,-0.057709400470519,0.10163205816122
1882,0.31000000000000005,1.0,1.4149999999999996,0.15,-0.10817750653952,0.078195110242024
1883,0.31000000000000005,1.0,1.4149999999999996,0.5,-0.2225980629503,0.027966487044374
1884,0.31000000000000005,1.0,1.4149999999999996,1.0,-0.26185147794388,0.01484309917609
1885,0.31000000000000005,1.0,1.4199999999999995,0.0,0.0,0.11414619131034
1886,0.31000000000000005,1.0,1.4199999999999995,0.02,-0.015736160299354,0.1131309168138
1887,0.31000000000000005,1.0,1.4199999999999995,0.075,-0.057709400470519,0.10163205816122
1888,0.31000000000000005,1.0,1.4199999999999995,0.15,-0.10817750653952,0.078195110242024
1889,0.31000000000000005,1.0,1.4199999999999995,0.5,-0.2225980629503,0.027966487044374
1890,0.31000000000000005,1.0,1.4199999999999995,1.0,-0.26185147794388,0.01484309917609
1891,0.31000000000000005,1.0,1.4249999999999994,0.0,0.0,0.11414619131034
1892,0.31000000000000005,1.0,1.4249999999999994,0.02,-0.015736160299354,0.1131309168138
1893,0.31000000000000005,1.0,1.4249999999999994,0.075,-0.057709400470519,0.10163205816122
1894,0.31000000000000005,1.0,1.4249999999999994,0.15,-0.10817750653952,0.078195110242024
1895,0.31000000000000005,1.0,1.4249999999999994,0.5,-0.2225980629503,0.027966487044374
1896,0.31000000000000005,1.0,1.4249999999999994,1.0,-0.26185147794388,0.01484309917609
1897,0.31000000000000005,1.0,1.4299999999999993,0.0,0.0,0.11414619131034
1898,0.31000000000000005,1.0,1.4299999999999993,0.02,-0.015736160299354,0.1131309168138
1899,0.31000000000000005,1.0,1.4299999999999993,0.075,-0.057709400470519,0.10163205816122
1900,0.31000000000000005,1.0,1.4299999999999993,0.15,-0.10817750653952,0.078195110242024
1901,0.31000000000000005,1.0,1.4299999999999993,0.5,-0.2225980629503,0.027966487044374
1902,0.31000000000000005,1.0,1.4299999999999993,1.0,-0.26185147794388,0.01484309917609
1903,0.31000000000000005,1.0,1.4349999999999992,0.0,0.0,0.11414619131034
1904,0.31000000000000005,1.0,1.4349999999999992,0.02,-0.015736160299354,0.1131309168138
1905,0.31000000000000005,1.0,1.4349999999999992,0.075,-0.057709400470519,0.10163205816122
1906,0.31000000000000005,1.0,1.4349999999999992,0.15,-0.10817750653952,0.078195110242024
1907,0.31000000000000005,1.0,1.4349999999999992,0.5,-0.2225980629503,0.027966487044374
1908,0.31000000000000005,1.0,1.4349999999999992,1.0,-0.26185147794388,0.01484309917609
1909,0.31000000000000005,1.0,1.439999999999999,0.0,0.0,0.11414619131034
1910,0.31000000000000005,1.0,1.439999999999999,0.02,-0.015736160299354,0.1131309168138
1911,0.31000000000000005,1.0,1.439999999999999,0.075,-0.057709400470519,0.10163205816122
1912,0.31000000000000005,1.0,1.439999999999999,0.15,-0.10817750653952,0.078195110242024
1913,0.31000000000000005,1.0,1.439999999999999,0.5,-0.2225980629503,0.027966487044374
1914,0.31000000000000005,1.0,1.439999999999999,1.0,-0.26185147794388,0.01484309917609
1915,0.31000000000000005,1.0,1.444999999999999,0.0,0.0,0.11414619131034
1916,0.31000000000000005,1.0,1.444999999999999,0.02,-0.015736160299354,0.1131309168138
1917,0.31000000000000005,1.0,1.444999999999999,0.075,-0.057709400470519,0.10163205816122
1918,0.31000000000000005,1.0,1.444999999999999,0.15,-0.10817750653952,0.078195110242024
1919,0.31000000000000005,1.0,1.444999999999999,0.5,-0.2225980629503,0.027966487044374
1920,0.31000000000000005,1.0,1.444999999999999,1.0,-0.26185147794388,0.01484309917609
1921,0.31000000000000005,1.5,1.4,0.0,0.0,0.15791888739088
1922,0.31000000000000005,1.5,1.4,0.02,-0.011410195045738,0.15698864727205
1923,0.31000000000000005,1.5,1.4,0.075,-0.042285298249829,0.14594356025038
1924,0.31000000000000005,1.5,1.4,0.15,-0.081625784699532,0.12015662421755
1925,0.31000000000000005,1.5,1.4,0.5,-0.1979376052948,0.045152812721394
1926,0.31000000000000005,1.5,1.4,1.0,-0.24871563377747,0.022418390820688
1927,0.31000000000000005,1.5,1.4049999999999998,0.0,0.0,0.15791888739088
1928,0.31000000000000005,1.5,1.4049999999999998,0.02,-0.011410195045738,0.15698864727205
1929,0.31000000000000005,1.5,1.4049999999999998,0.075,-0.042285298249829,0.14594356025038
1930,0.31000000000000005,1.5,1.4049999999999998,0.15,-0.081625784699532,0.12015662421755
1931,0.31000000000000005,1.5,1.4049999999999998,0.5,-0.1979376052948,0.045152812721394
1932,0.31000000000000005,1.5,1.4049999999999998,1.0,-0.24871563377747,0.022418390820688
1933,0.31000000000000005,1.5,1.4099999999999997,0.0,0.0,0.15791888739088
1934,0.31000000000000005,1.5,1.4099999999999997,0.02,-0.011410195045738,0.15698864727205
1935,0.31000000000000005,1.5,1.4099999999999997,0.075,-0.042285298249829,0.14594356025038
1936,0.31000000000000005,1.5,1.4099999999999997,0.15,-0.081625784699532,0.12015662421755
1937,0.31000000000000005,1.5,1.4099999999999997,0.5,-0.1979376052948,0.045152812721394
1938,0.31000000000000005,1.5,1.4099999999999997,1.0,-0.24871563377747,0.022418390820688
1939,0.31000000000000005,1.5,1.4149999999999996,0.0,0.0,0.15791888739088
1940,0.31000000000000005,1.5,1.4149999999999996,0.02,-0.011410195045738,0.15698864727205
1941,0.31000000000000005,1.5,1.4149999999999996,0.075,-0.042285298249829,0.14594356025038
1942,0.31000000000000005,1.5,1.4149999999999996,0.15,-0.081625784699532,0.12015662421755
1943,0.31000000000000005,1.5,1.4149999999999996,0.5,-0.1979376052948,0.045152812721394
1944,0.31000000000000005,1.5,1.4149999999999996,1.0,-0.24871563377747,0.022418390820688
1945,0.31000000000000005,1.5,1.4199999999999995,0.0,0.0,0.15791888739088
1946,0.31000000000000005,1.5,1.4199999999999995,0.02,-0.011410195045738,0.15698864727205
1947,0.31000000000000005,1.5,1.4199999999999995,0.075,-0.042285298249829,0.14594356025038
1948,0.31000000000000005,1.5,1.4199999999999995,0.15,-0.081625784699532,0.12015662421755
1949,0.31000000000000005,1.5,1.4199999999999995,0.5,-0.1979376052948,0.045152812721394
1950,0.31000000000000005,1.5,1.4199999999999995,1.0,-0.24871563377747,0.022418390820688
1951,0.31000000000000005,1.5,1.4249999999999994,0.0,0.0,0.15791888739088
1952,0.31000000000000005,1.5,1.4249999999999994,0.02,-0.011410195045738,0.15698864727205
1953,0.31000000000000005,1.5,1.4249999999999994,0.075,-0.042285298249829,0.14594356025038
1954,0.31000000000000005,1.5,1.4249999999999994,0.15,-0.081625784699532,0.12015662421755
1955,0.31000000000000005,1.5,1.4249999999999994,0.5,-0.1979376052948,0.045152812721394
1956,0.31000000000000005,1.5,1.4249999999999994,1.0,-0.24871563377747,0.022418390820688
1957,0.31000000000000005,1.5,1.4299999999999993,0.0,0.0,0.15791888739088
1958,0.31000000000000005,1.5,1.4299999999999993,0.02,-0.011410195045738,0.15698864727205
1959,0.31000000000000005,1.5,1.4299999999999993,0.075,-0.042285298249829,0.14594356025038
1960,0.31000000000000005,1.5,1.4299999999999993,0.15,-0.081625784699532,0.12015662421755
1961,0.31000000000000005,1.5,1.4299999999999993,0.5,-0.1979376052948,0.045152812721394
1962,0.31000000000000005,1.5,1.4299999999999993,1.0,-0.24871563377747,0.022418390820688
1963,0.31000000000000005,1.5,1.4349999999999992,0.0,0.0,0.15791888739088
1964,0.31000000000000005,1.5,1.4349999999999992,0.02,-0.011410195045738,0.15698864727205
1965,0.31000000000000005,1.5,1.4349999999999992,0.075,-0.042285298249829,0.14594356025038
1966,0.31000000000000005,1.5,1.4349999999999992,0.15,-0.081625784699532,0.12015662421755
1967,0.31000000000000005,1.5,1.4349999999999992,0.5,-0.1979376052948,0.045152812721394
1968,0.31000000000000005,1.5,1.4349999999999992,1.0,-0.24871563377747,0.022418390820688
1969,0.31000000000000005,1.5,1.439999999999999,0.0,0.0,0.15791888739088
1970,0.31000000000000005,1.5,1.439999999999999,0.02,-0.011410195045738,0.15698864727205
1971,0.31000000000000005,1.5,1.439999999999999,0.075,-0.042285298249829,0.14594356025038
1972,0.31000000000000005,1.5,1.439999999999999,0.15,-0.081625784699532,0.12015662421755
1973,0.31000000000000005,1.5,1.439999999999999,0.5,-0.1979376052948,0.045152812721394
1974,0.31000000000000005,1.5,1.439999999999999,1.0,-0.24871563377747,0.022418390820688
1975,0.31000000000000005,1.5,1.444999999999999,0.0,0.0,0.15791888739088
1976,0.31000000000000005,1.5,1.444999999999999,0.02,-0.011410195045738,0.15698864727205
1977,0.31000000000000005,1.5,1.444999999999999,0.075,-0.042285298249829,0.14594356025038
1978,0.31000000000000005,1.5,1.444999999999999,0.15,-0.081625784699532,0.12015662421755
1979,0.31000000000000005,1.5,1.444999999999999,0.5,-0.1979376052948,0.045152812721394
1980,0.31000000000000005,1.5,1.444999999999999,1.0,-0.24871563377747,0.022418390820688
1981,0.31000000000000005,2.0,1.4,0.0,0.0,0.19380569324642
1982,0.31000000000000005,2.0,1.4,0.02,-0.0089496684661482,0.19297529093992
1983,0.31000000000000005,2.0,1.4,0.075,-0.033311541983128,0.18286700047239
1984,0.31000000000000005,2.0,1.4,0.15,-0.065127379780428,0.15737044462091
1985,0.31000000000000005,2.0,1.4,0.5,-0.17405200496924,0.06457606316913
1986,0.31000000000000005,2.0,1.4,1.0,-0.23565953567245,0.030628649383543
1987,0.31000000000000005,2.0,1.4049999999999998,0.0,0.0,0.19380569324642
1988,0.31000000000000005,2.0,1.4049999999999998,0.02,-0.0089496684661482,0.19297529093992
1989,0.31000000000000005,2.0,1.4049999999999998,0.075,-0.033311541983128,0.18286700047239
1990,0.31000000000000005,2.0,1.4049999999999998,0.15,-0.065127379780428,0.15737044462091
1991,0.31000000000000005,2.0,1.4049999999999998,0.5,-0.17405200496924,0.06457606316913
1992,0.31000000000000005,2.0,1.4049999999999998,1.0,-0.23565953567245,0.030628649383543
1993,0.31000000000000005,2.0,1.4099999999999997,0.0,0.0,0.19380569324642
1994,0.31000000000000005,2.0,1.4099999999999997,0.02,-0.0089496684661482,0.19297529093992
1995,0.31000000000000005,2.0,1.4099999999999997,0.075,-0.033311541983128,0.18286700047239
1996,0.31000000000000005,2.0,1.4099999999999997,0.15,-0.065127379780428,0.15737044462091
1997,0.31000000000000005,2.0,1.4099999999999997,0.5,-0.17405200496924,0.06457606316913
1998,0.31000000000000005,2.0,1.4099999999999997,1.0,-0.23565953567245,0.030628649383543
1999,0.31000000000000005,2.0,1.4149999999999996,0.0,0.0,0.19380569324642
2000,0.31000000000000005,2.0,1.4149999999999996,0.02,-0.0089496684661482,0.19297529093992
2001,0.31000000000000005,2.0,1.4149999999999996,0.075,-0.033311541983128,0.18286700047239
2002,0.31000000000000005,2.0,1.4149999999999996,0.15,-0.065127379780428,0.15737044462091
2003,0.31000000000000005,2.0,1.4149999999999996,0.5,-0.17405200496924,0.06457606316913
2004,0.31000000000000005,2.0,1.4149999999999996,1.0,-0.23565953567245,0.030628649383543
2005,0.31000000000000005,2.0,1.4199999999999995,0.0,0.0,0.19380569324642
2006,0.31000000000000005,2.0,1.4199999999999995,0.02,-0.0089496684661482,0.19297529093992
2007,0.31000000000000005,2.0,1.4199999999999995,0.075,-0.033311541983128,0.18286700047239
2008,0.31000000000000005,2.0,1.4199999999999995,0.15,-0.065127379780428,0.15737044462091
2009,0.31000000000000005,2.0,1.4199999999999995,0.5,-0.17405200496924,0.06457606316913
2010,0.31000000000000005,2.0,1.4199999999999995,1.0,-0.23565953567245,0.030628649383543
2011,0.31000000000000005,2.0,1.4249999999999994,0.0,0.0,0.19380569324642
2012,0.31000000000000005,2.0,1.4249999999999994,0.02,-0.0089496684661482,0.19297529093992
2013,0.31000000000000005,2.0,1.4249999999999994,0.075,-0.033311541983128,0.18286700047239
2014,0.31000000000000005,2.0,1.4249999999999994,0.15,-0.065127379780428,0.15737044462091
2015,0.31000000000000005,2.0,1.4249999999999994,0.5,-0.17405200496924,0.06457606316913
2016,0.31000000000000005,2.0,1.4249999999999994,1.0,-0.23565953567245,0.030628649383543
2017,0.31000000000000005,2.0,1.4299999999999993,0.0,0.0,0.19380569324642
2018,0.31000000000000005,2.0,1.4299999999999993,0.02,-0.0089496684661482,0.19297529093992
2019,0.31000000000000005,2.0,1.4299999999999993,0.075,-0.033311541983128,0.18286700047239
2020,0.31000000000000005,2.0,1.4299999999999993,0.15,-0.065127379780428,0.15737044462091
2021,0.31000000000000005,2.0,1.4299999999999993,0.5,-0.17405200496924,0.06457606316913
2022,0.31000000000000005,2.0,1.4299999999999993,1.0,-0.23565953567245,0.030628649383543
2023,0.31000000000000005,2.0,1.4349999999999992,0.0,0.0,0.19380569324642
2024,0.31000000000000005,2.0,1.4349999999999992,0.02,-0.0089496684661482,0.19297529093992
2025,0.31000000000000005,2.0,1.4349999999999992,0.075,-0.033311541983128,0.18286700047239
2026,0.31000000000000005,2.0,1.4349999999999992,0.15,-0.065127379780428,0.15737044462091
2027,0.31000000000000005,2.0,1.4349999999999992,0.5,-0.17405200496924,0.06457606316913
2028,0.31000000000000005,2.0,1.4349999999999992,1.0,-0.23565953567245,0.030628649383543
2029,0.31000000000000005,2.0,1.439999999999999,0.0,0.0,0.19380569324642
2030,0.31000000000000005,2.0,1.439999999999999,0.02,-0.0089496684661482,0.19297529093992
2031,0.31000000000000005,2.0,1.439999999999999,0.075,-0.033311541983128,0.18286700047239
2032,0.31000000000000005,2.0,1.439999999999999,0.15,-0.065127379780428,0.15737044462091
2033,0.31000000000000005,2.0,1.439999999999999,0.5,-0.17405200496924,0.06457606316913
2034,0.31000000000000005,2.0,1.439999999999999,1.0,-0.23565953567245,0.030628649383543
2035,0.31000000000000005,2.0,1.444999999999999,0.0,0.0,0.19380569324642
2036,0.31000000000000005,2.0,1.444999999999999,0.02,-0.0089496684661482,0.19297529093992
2037,0.31000000000000005,2.0,1.444999999999999,0.075,-0.033311541983128,0.18286700047239
2038,0.31000000000000005,2.0,1.444999999999999,0.15,-0.065127379780428,0.15737044462091
2039,0.31000000000000005,2.0,1.444999999999999,0.5,-0.17405200496924,0.06457606316913
2040,0.31000000000000005,2.0,1.444999999999999,1.0,-0.23565953567245,0.030628649383543
2041,0.31000000000000005,2.5,1.4,0.0,0.0,0.22404517055412
2042,0.31000000000000005,2.5,1.4,0.02,-0.0073642706464573,0.22330430951257
2043,0.31000000000000005,2.5,1.4,0.075,-0.027472279859367,0.21414810742017
2044,0.31000000000000005,2.5,1.4,0.15,-0.054072327746984,0.18988590697274
2045,0.31000000000000005,2.5,1.4,0.5,-0.15324989891345,0.085308225359611
2046,0.31000000000000005,2.5,1.4,1.0,-0.22220764301377,0.039640103520744
2047,0.31000000000000005,2.5,1.4049999999999998,0.0,0.0,0.22404517055412
2048,0.31000000000000005,2.5,1.4049999999999998,0.02,-0.0073642706464573,0.22330430951257
2049,0.31000000000000005,2.5,1.4049999999999998,0.075,-0.027472279859367,0.21414810742017
2050,0.31000000000000005,2.5,1.4049999999999998,0.15,-0.054072327746984,0.18988590697274
2051,0.31000000000000005,2.5,1.4049999999999998,0.5,-0.15324989891345,0.085308225359611
2052,0.31000000000000005,2.5,1.4049999999999998,1.0,-0.22220764301377,0.039640103520744
2053,0.31000000000000005,2.5,1.4099999999999997,0.0,0.0,0.22404517055412
2054,0.31000000000000005,2.5,1.4099999999999997,0.02,-0.0073642706464573,0.22330430951257
2055,0.31000000000000005,2.5,1.4099999999999997,0.075,-0.027472279859367,0.21414810742017
2056,0.31000000000000005,2.5,1.4099999999999997,0.15,-0.054072327746984,0.18988590697274
2057,0.31000000000000005,2.5,1.4099999999999997,0.5,-0.15324989891345,0.085308225359611
2058,0.31000000000000005,2.5,1.4099999999999997,1.0,-0.22220764301377,0.039640103520744
2059,0.31000000000000005,2.5,1.4149999999999996,0.0,0.0,0.22404517055412
2060,0.31000000000000005,2.5,1.4149999999999996,0.02,-0.0073642706464573,0.22330430951257
2061,0.31000000000000005,2.5,1.4149999999999996,0.075,-0.027472279859367,0.21414810742017
2062,0.31000000000000005,2.5,1.4149999999999996,0.15,-0.054072327746984,0.18988590697274
2063,0.31000000000000005,2.5,1.4149999999999996,0.5,-0.15324989891345,0.085308225359611
2064,0.31000000000000005,2.5,1.4149999999999996,1.0,-0.22220764301377,0.039640103520744
2065,0.31000000000000005,2.5,1.4199999999999995,0.0,0.0,0.22404517055412
2066,0.31000000000000005,2.5,1.4199999999999995,0.02,-0.0073642706464573,0.22330430951257
2067,0.31000000000000005,2.5,1.4199999999999995,0.075,-0.027472279859367,0.21414810742017
2068,0.31000000000000005,2.5,1.4199999999999995,0.15,-0.054072327746984,0.18988590697274
2069,0.31000000000000005,2.5,1.4199999999999995,0.5,-0.15324989891345,0.085308225359611
2070,0.31000000000000005,2.5,1.4199999999999995,1.0,-0.22220764301377,0.039640103520744
2071,0.31000000000000005,2.5,1.4249999999999994,0.0,0.0,0.22404517055412
2072,0.31000000000000005,2.5,1.4249999999999994,0.02,-0.0073642706464573,0.22330430951257
2073,0.31000000000000005,2.5,1.4249999999999994,0.075,-0.027472279859367,0.21414810742017
2074,0.31000000000000005,2.5,1.4249999999999994,0.15,-0.054072327746984,0.18988590697274
2075,0.31000000000000005,2.5,1.4249999999999994,0.5,-0.15324989891345,0.085308225359611
2076,0.31000000000000005,2.5,1.4249999999999994,1.0,-0.22220764301377,0.039640103520744
2077,0.31000000000000005,2.5,1.4299999999999993,0.0,0.0,0.22404517055412
2078,0.31000000000000005,2.5,1.4299999999999993,0.02,-0.0073642706464573,0.22330430951257
2079,0.31000000000000005,2.5,1.4299999999999993,0.075,-0.027472279859367,0.21414810742017
2080,0.31000000000000005,2.5,1.4299999999999993,0.15,-0.054072327746984,0.18988590697274
2081,0.31000000000000005,2.5,1.4299999999999993,0.5,-0.15324989891345,0.085308225359611
2082,0.31000000000000005,2.5,1.4299999999999993,1.0,-0.22220764301377,0.039640103520744
2083,0.31000000000000005,2.5,1.4349999999999992,0.0,0.0,0.22404517055412
2084,0.31000000000000005,2.5,1.4349999999999992,0.02,-0.0073642706464573,0.22330430951257
2085,0.31000000000000005,2.5,1.4349999999999992,0.075,-0.027472279859367,0.21414810742017
2086,0.31000000000000005,2.5,1.4349999999999992,0.15,-0.054072327746984,0.18988590697274
2087,0.31000000000000005,2.5,1.4349999999999992,0.5,-0.15324989891345,0.085308225359611
2088,0.31000000000000005,2.5,1.4349999999999992,1.0,-0.22220764301377,0.039640103520744
2089,0.31000000000000005,2.5,1.439999999999999,0.0,0.0,0.22404517055412
2090,0.31000000000000005,2.5,1.439999999999999,0.02,-0.0073642706464573,0.22330430951257
2091,0.31000000000000005,2.5,1.439999999999999,0.075,-0.027472279859367,0.21414810742017
2092,0.31000000000000005,2.5,1.439999999999999,0.15,-0.054072327746984,0.18988590697274
2093,0.31000000000000005,2.5,1.439999999999999,0.5,-0.15324989891345,0.085308225359611
2094,0.31000000000000005,2.5,1.439999999999999,1.0,-0.22220764301377,0.039640103520744
